#,type,is_trade,freq,day_count,ticker,ric_leg2,roll_rules,tcost,country,settle_d,freq_leg2,ric,ric_root,src,tenor,ccy,roll_conv,fix_cal,calc_cal,_update,curve_name,reset,fpml,roll,lag,pms_index,is_inverted,multiplier,cal
99,OIS,0,1,Act/365,ADSOB Curncy,AUCASH=RBAA,,0,AU,1,1,AUD2MOIS=YIN,AUDOIS=YIN,YIN-L,2M,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
100,FXFWD,0,,,AUD2W Curncy,,,0,AU,1,,AUD2W=,AUDFWD=,TR,2W,AUD,back_eom,AU,"",2022-05-12 12:47:16,,0,,,0,,1,10000,""
101,OIS,0,1,Act/365,ADSO2Z Curncy,AUCASH=RBAA,,0,AU,1,1,AUD2WOIS=,AUDOIS=,TR,2W,AUD,back_eom,AU,AU,2022-05-12 12:48:13,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
102,OIS,0,1,Act/365,ADSO2Z Curncy,AUCASH=RBAA,,0,AU,1,1,AUD2WOIS=TWEB,AUDOIS=TWEB,TWEB,2W,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
103,OIS,0,1,Act/365,ADSO2Z Curncy,AUCASH=RBAA,,0,AU,1,1,AUD2WOIS=YIN,AUDOIS=YIN,YIN-L,2W,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
104,FXFWD,1,,,AUD2Y Curncy,,,0,AU,1,,AUD2Y=,AUDFWD=,TR,2Y,AUD,back_eom,AU,"",2022-05-12 12:47:16,,0,,,0,,1,10000,""
105,IMM,1,4,Act/365,AUC30008 Curncy,AU3MBA=,5,0.75,AU,1,4,AUD2YIM1=YIN,AUDIMM1=YIN,YIN,2Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,0,AUD-BBR-BBSW,IMM,0,AUD-BBR-BBSW_3M,0,1,"AU,YIN"
106,IMM,1,4,Act/365,AUC30108 Curncy,AU3MBA=,5,0.75,AU,1,4,AUD2YIM2=YIN,AUDIMM2=YIN,YIN,2Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,0,AUD-BBR-BBSW,IMM,0,AUD-BBR-BBSW_3M,0,1,"AU,YIN"
107,OIS,0,1,Act/365,ADSO2 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD2YOIS=,AUDOIS=,TR,2Y,AUD,back_eom,AU,AU,2022-05-12 12:48:13,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
108,OIS,0,1,Act/365,ADSO2 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD2YOIS=TWEB,AUDOIS=TWEB,TWEB,2Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
109,OIS,0,1,Act/365,ADSO2 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD2YOIS=YIN,AUDOIS=YIN,YIN-L,2Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
110,IRS,1,4,Act/365,ADSWAP2Q Curncy,AU3MBA=,,0.75,AU,1,4,AUD2YSPT=YIN,AUDSPT=YIN,YIN,2Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,0,AUD-BBR-BBSW,,0,AUD-BBR-BBSW_3M,0,1,"AU,YIN"
111,IMM,1,2,Act/365,AUC60252 Curncy,AU6MBA=,5,0.75,AU,1,2,AUD30YIM1=YIN,AUDIMM1=YIN,YIN,30Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,0,AUD-BBR-BBSW,IMM,0,AUD-BBR-BBSW_6M,0,1,"AU,YIN"
112,IMM,1,2,Act/365,AUC60360 Curncy,AU6MBA=,5,0.75,AU,1,2,AUD30YIM2=YIN,AUDIMM2=YIN,YIN,30Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,0,AUD-BBR-BBSW,IMM,0,AUD-BBR-BBSW_6M,0,1,"AU,YIN"
113,OIS,0,1,Act/365,ADSO30 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD30YOIS=,AUDOIS=,TR,30Y,AUD,back_eom,AU,AU,2022-05-12 12:48:13,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
114,OIS,0,1,Act/365,ADSO30 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD30YOIS=TWEB,AUDOIS=TWEB,TWEB,30Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
115,OIS,0,1,Act/365,ADSO30 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD30YOIS=YIN,AUDOIS=YIN,YIN-L,30Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
116,IRS,1,2,Act/365,ADSWAP30 Curncy,AU6MBA=,,0.75,AU,1,2,AUD30YSPT=YIN,AUDSPT=YIN,YIN,30Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,0,AUD-BBR-BBSW,,0,AUD-BBR-BBSW_6M,0,1,"AU,YIN"
117,FXFWD,0,,,AUD3M Curncy,,,0,AU,1,,AUD3M=,AUDFWD=,TR,3M,AUD,back_eom,AU,"",2022-05-12 12:47:16,,0,,,0,,1,10000,""
118,FIX,1,,Act/365,BBSW3M Index,,,0,AU,1,,AUD3MFIX=YIN,AUDFIX=YIN,YIN,3M,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,1,AUD-BBR-BBSW,,1,AUD-BBR-BBSW_3M,0,1,AU
119,OIS,0,1,Act/365,ADSOC Curncy,AUCASH=RBAA,,0,AU,1,1,AUD3MOIS=,AUDOIS=,TR,3M,AUD,back_eom,AU,AU,2022-05-12 12:48:13,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
120,OIS,0,1,Act/365,ADSOC Curncy,AUCASH=RBAA,,0,AU,1,1,AUD3MOIS=TWEB,AUDOIS=TWEB,TWEB,3M,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
121,OIS,0,1,Act/365,ADSOC Curncy,AUCASH=RBAA,,0,AU,1,1,AUD3MOIS=YIN,AUDOIS=YIN,YIN-L,3M,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
122,FXFWD,0,,,AUD3W Curncy,,,0,AU,1,,AUD3W=,AUDFWD=,TR,3W,AUD,back_eom,AU,"",2022-05-12 12:47:16,,0,,,0,,1,10000,""
123,OIS,0,1,Act/365,ADSO3Z Curncy,AUCASH=RBAA,,0,AU,1,1,AUD3WOIS=,AUDOIS=,TR,3W,AUD,back_eom,AU,AU,2022-05-12 12:48:13,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
124,OIS,0,1,Act/365,ADSO3Z Curncy,AUCASH=RBAA,,0,AU,1,1,AUD3WOIS=TWEB,AUDOIS=TWEB,TWEB,3W,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
125,OIS,0,1,Act/365,ADSO3Z Curncy,AUCASH=RBAA,,0,AU,1,1,AUD3WOIS=YIN,AUDOIS=YIN,YIN-L,3W,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
126,FXFWD,1,,,AUD3Y Curncy,,,0,AU,1,,AUD3Y=,AUDFWD=,TR,3Y,AUD,back_eom,AU,"",2022-05-12 12:47:16,,0,,,0,,1,10000,""
127,IMM,0,4,Act/365,AUC30012 Curncy,AU3MBA=,5,0.75,AU,1,4,AUD3YIM1=YIN,AUDIMM1=YIN,YIN,3Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,0,AUD-BBR-BBSW,IMM,0,AUD-BBR-BBSW_3M,0,1,"AU,YIN"
128,IMM,0,4,Act/365,AUC30112 Curncy,AU3MBA=,5,0.75,AU,1,4,AUD3YIM2=YIN,AUDIMM2=YIN,YIN,3Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,0,AUD-BBR-BBSW,IMM,0,AUD-BBR-BBSW_3M,0,1,"AU,YIN"
129,OIS,0,1,Act/365,ADSO3 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD3YOIS=,AUDOIS=,TR,3Y,AUD,back_eom,AU,AU,2022-05-12 12:48:13,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
130,OIS,0,1,Act/365,ADSO3 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD3YOIS=TWEB,AUDOIS=TWEB,TWEB,3Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
131,OIS,0,1,Act/365,ADSO3 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD3YOIS=YIN,AUDOIS=YIN,YIN-L,3Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
132,IRS,0,4,Act/365,ADSWAP3Q Curncy,AU3MBA=,,0.75,AU,1,4,AUD3YSPT=YIN,AUDSPT=YIN,YIN,3Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,0,AUD-BBR-BBSW,,0,AUD-BBR-BBSW_3M,0,1,"AU,YIN"
133,OIS,0,1,Act/365,ADSO40 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD40YOIS=,AUDOIS=,TR,40Y,AUD,back_eom,AU,AU,2022-05-12 12:48:13,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
134,OIS,0,1,Act/365,ADSO40 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD40YOIS=TWEB,AUDOIS=TWEB,TWEB,40Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
135,OIS,0,1,Act/365,ADSO40 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD40YOIS=YIN,AUDOIS=YIN,YIN-L,40Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
136,FXFWD,0,,,AUD4M Curncy,,,0,AU,1,,AUD4M=,AUDFWD=,TR,4M,AUD,back_eom,AU,"",2022-05-12 12:47:16,,0,,,0,,1,10000,""
137,OIS,0,1,Act/365,ADSOD Curncy,AUCASH=RBAA,,0,AU,1,1,AUD4MOIS=,AUDOIS=,TR,4M,AUD,back_eom,AU,AU,2022-05-12 12:48:13,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
138,OIS,0,1,Act/365,ADSOD Curncy,AUCASH=RBAA,,0,AU,1,1,AUD4MOIS=TWEB,AUDOIS=TWEB,TWEB,4M,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
139,OIS,0,1,Act/365,ADSOD Curncy,AUCASH=RBAA,,0,AU,1,1,AUD4MOIS=YIN,AUDOIS=YIN,YIN-L,4M,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
140,FXFWD,1,,,AUD4Y Curncy,,,0,AU,1,,AUD4Y=,AUDFWD=,TR,4Y,AUD,back_eom,AU,"",2022-05-12 12:47:16,,0,,,0,,1,10000,""
141,IMM,0,2,Act/365,AUC60016 Curncy,AU6MBA=,5,0.75,AU,1,2,AUD4YIM1=YIN,AUDIMM1=YIN,YIN,4Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,0,AUD-BBR-BBSW,IMM,0,AUD-BBR-BBSW_6M,0,1,"AU,YIN"
142,IMM,0,2,Act/365,AUC60116 Curncy,AU6MBA=,5,0.75,AU,1,2,AUD4YIM2=YIN,AUDIMM2=YIN,YIN,4Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,0,AUD-BBR-BBSW,IMM,0,AUD-BBR-BBSW_6M,0,1,"AU,YIN"
143,OIS,0,1,Act/365,ADSO4 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD4YOIS=,AUDOIS=,TR,4Y,AUD,back_eom,AU,AU,2022-05-12 12:48:13,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
144,OIS,0,1,Act/365,ADSO4 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD4YOIS=TWEB,AUDOIS=TWEB,TWEB,4Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
145,OIS,0,1,Act/365,ADSO4 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD4YOIS=YIN,AUDOIS=YIN,YIN-L,4Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
146,IRS,0,2,Act/365,ADSWAP4 Curncy,AU6MBA=,,0.75,AU,1,2,AUD4YSPT=YIN,AUDSPT=YIN,YIN,4Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,0,AUD-BBR-BBSW,,0,AUD-BBR-BBSW_6M,0,1,"AU,YIN"
147,OIS,0,1,Act/365,ADSO50 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD50YOIS=,AUDOIS=,TR,50Y,AUD,back_eom,AU,AU,2022-05-12 12:48:13,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
148,OIS,0,1,Act/365,ADSO50 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD50YOIS=TWEB,AUDOIS=TWEB,TWEB,50Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
149,OIS,0,1,Act/365,ADSO50 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD50YOIS=YIN,AUDOIS=YIN,YIN-L,50Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
150,FXFWD,0,,,AUD5M Curncy,,,0,AU,1,,AUD5M=,AUDFWD=,TR,5M,AUD,back_eom,AU,"",2022-05-12 12:47:16,,0,,,0,,1,10000,""
151,OIS,0,1,Act/365,ADSOE Curncy,AUCASH=RBAA,,0,AU,1,1,AUD5MOIS=,AUDOIS=,TR,5M,AUD,back_eom,AU,AU,2022-05-12 12:48:13,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
152,OIS,0,1,Act/365,ADSOE Curncy,AUCASH=RBAA,,0,AU,1,1,AUD5MOIS=TWEB,AUDOIS=TWEB,TWEB,5M,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
153,OIS,0,1,Act/365,ADSOE Curncy,AUCASH=RBAA,,0,AU,1,1,AUD5MOIS=YIN,AUDOIS=YIN,YIN-L,5M,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
154,FXFWD,1,,,AUD5Y Curncy,,,0,AU,1,,AUD5Y=,AUDFWD=,TR,5Y,AUD,back_eom,AU,"",2022-05-12 12:47:16,,0,,,0,,1,10000,""
155,IMM,1,2,Act/365,AUC60020 Curncy,AU6MBA=,5,0.75,AU,1,2,AUD5YIM1=YIN,AUDIMM1=YIN,YIN,5Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,0,AUD-BBR-BBSW,IMM,0,AUD-BBR-BBSW_6M,0,1,"AU,YIN"
156,IMM,1,2,Act/365,AUC60120 Curncy,AU6MBA=,5,0.75,AU,1,2,AUD5YIM2=YIN,AUDIMM2=YIN,YIN,5Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,0,AUD-BBR-BBSW,IMM,0,AUD-BBR-BBSW_6M,0,1,"AU,YIN"
157,OIS,0,1,Act/365,ADSO5 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD5YOIS=,AUDOIS=,TR,5Y,AUD,back_eom,AU,AU,2022-05-12 12:48:13,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
158,OIS,0,1,Act/365,ADSO5 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD5YOIS=TWEB,AUDOIS=TWEB,TWEB,5Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
159,OIS,0,1,Act/365,ADSO5 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD5YOIS=YIN,AUDOIS=YIN,YIN-L,5Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
160,IRS,1,2,Act/365,ADSWAP5 Curncy,AU6MBA=,,0.75,AU,1,2,AUD5YSPT=YIN,AUDSPT=YIN,YIN,5Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,0,AUD-BBR-BBSW,,0,AUD-BBR-BBSW_6M,0,1,"AU,YIN"
161,FXFWD,0,,,AUD6M Curncy,,,0,AU,1,,AUD6M=,AUDFWD=,TR,6M,AUD,back_eom,AU,"",2022-05-12 12:47:16,,0,,,0,,1,10000,""
162,FIX,1,,Act/365,BBSW6M Index,,,0,AU,1,,AUD6MFIX=YIN,AUDFIX=YIN,YIN,6M,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,1,AUD-BBR-BBSW,,1,AUD-BBR-BBSW_6M,0,1,AU
163,OIS,0,1,Act/365,ADSOF Curncy,AUCASH=RBAA,,0,AU,1,1,AUD6MOIS=,AUDOIS=,TR,6M,AUD,back_eom,AU,AU,2022-05-12 12:48:13,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
164,OIS,0,1,Act/365,ADSOF Curncy,AUCASH=RBAA,,0,AU,1,1,AUD6MOIS=TWEB,AUDOIS=TWEB,TWEB,6M,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
165,OIS,0,1,Act/365,ADSOF Curncy,AUCASH=RBAA,,0,AU,1,1,AUD6MOIS=YIN,AUDOIS=YIN,YIN-L,6M,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
166,IMM,0,2,Act/365,AUC60024 Curncy,AU6MBA=,5,0.75,AU,1,2,AUD6YIM1=YIN,AUDIMM1=YIN,YIN,6Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,0,AUD-BBR-BBSW,IMM,0,AUD-BBR-BBSW_6M,0,1,"AU,YIN"
167,IMM,0,2,Act/365,AUC60124 Curncy,AU6MBA=,5,0.75,AU,1,2,AUD6YIM2=YIN,AUDIMM2=YIN,YIN,6Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,0,AUD-BBR-BBSW,IMM,0,AUD-BBR-BBSW_6M,0,1,"AU,YIN"
168,OIS,0,1,Act/365,ADSO6 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD6YOIS=,AUDOIS=,TR,6Y,AUD,back_eom,AU,AU,2022-05-12 12:48:13,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
169,OIS,0,1,Act/365,ADSO6 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD6YOIS=TWEB,AUDOIS=TWEB,TWEB,6Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
170,OIS,0,1,Act/365,ADSO6 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD6YOIS=YIN,AUDOIS=YIN,YIN-L,6Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
171,IRS,0,2,Act/365,ADSWAP6 Curncy,AU6MBA=,,0.75,AU,1,2,AUD6YSPT=YIN,AUDSPT=YIN,YIN,6Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,0,AUD-BBR-BBSW,,0,AUD-BBR-BBSW_6M,0,1,"AU,YIN"
172,FXFWD,0,,,AUD7M Curncy,,,0,AU,1,,AUD7M=,AUDFWD=,TR,7M,AUD,back_eom,AU,"",2022-05-12 12:47:16,,0,,,0,,1,10000,""
173,OIS,0,1,Act/365,ADSOG Curncy,AUCASH=RBAA,,0,AU,1,1,AUD7MOIS=,AUDOIS=,TR,7M,AUD,back_eom,AU,AU,2022-05-12 12:48:13,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
174,OIS,0,1,Act/365,ADSOG Curncy,AUCASH=RBAA,,0,AU,1,1,AUD7MOIS=TWEB,AUDOIS=TWEB,TWEB,7M,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
175,OIS,0,1,Act/365,ADSOG Curncy,AUCASH=RBAA,,0,AU,1,1,AUD7MOIS=YIN,AUDOIS=YIN,YIN-L,7M,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
176,IMM,1,2,Act/365,AUC60028 Curncy,AU6MBA=,5,0.75,AU,1,2,AUD7YIM1=YIN,AUDIMM1=YIN,YIN,7Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,0,AUD-BBR-BBSW,IMM,0,AUD-BBR-BBSW_6M,0,1,"AU,YIN"
177,IMM,1,2,Act/365,AUC60128 Curncy,AU6MBA=,5,0.75,AU,1,2,AUD7YIM2=YIN,AUDIMM2=YIN,YIN,7Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,0,AUD-BBR-BBSW,IMM,0,AUD-BBR-BBSW_6M,0,1,"AU,YIN"
178,OIS,0,1,Act/365,ADSO7 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD7YOIS=,AUDOIS=,TR,7Y,AUD,back_eom,AU,AU,2022-05-12 12:48:13,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
179,OIS,0,1,Act/365,ADSO7 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD7YOIS=TWEB,AUDOIS=TWEB,TWEB,7Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
180,OIS,0,1,Act/365,ADSO7 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD7YOIS=YIN,AUDOIS=YIN,YIN-L,7Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
181,IRS,1,2,Act/365,ADSWAP7 Curncy,AU6MBA=,,0.75,AU,1,2,AUD7YSPT=YIN,AUDSPT=YIN,YIN,7Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,0,AUD-BBR-BBSW,,0,AUD-BBR-BBSW_6M,0,1,"AU,YIN"
182,FXFWD,0,,,AUD8M Curncy,,,0,AU,1,,AUD8M=,AUDFWD=,TR,8M,AUD,back_eom,AU,"",2022-05-12 12:47:16,,0,,,0,,1,10000,""
183,OIS,0,1,Act/365,ADSOH Curncy,AUCASH=RBAA,,0,AU,1,1,AUD8MOIS=,AUDOIS=,TR,8M,AUD,back_eom,AU,AU,2022-05-12 12:48:13,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
184,OIS,0,1,Act/365,ADSOH Curncy,AUCASH=RBAA,,0,AU,1,1,AUD8MOIS=TWEB,AUDOIS=TWEB,TWEB,8M,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
185,OIS,0,1,Act/365,ADSOH Curncy,AUCASH=RBAA,,0,AU,1,1,AUD8MOIS=YIN,AUDOIS=YIN,YIN-L,8M,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
186,IMM,0,2,Act/365,AUC60032 Curncy,AU6MBA=,5,0.75,AU,1,2,AUD8YIM1=YIN,AUDIMM1=YIN,YIN,8Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,0,AUD-BBR-BBSW,IMM,0,AUD-BBR-BBSW_6M,0,1,"AU,YIN"
187,IMM,0,2,Act/365,AUC60132 Curncy,AU6MBA=,5,0.75,AU,1,2,AUD8YIM2=YIN,AUDIMM2=YIN,YIN,8Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,BBRBBSW,0,AUD-BBR-BBSW,IMM,0,AUD-BBR-BBSW_6M,0,1,"AU,YIN"
188,OIS,0,1,Act/365,ADSO8 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD8YOIS=,AUDOIS=,TR,8Y,AUD,back_eom,AU,AU,2022-05-12 12:48:13,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
189,OIS,0,1,Act/365,ADSO8 Curncy,AUCASH=RBAA,,0,AU,1,1,AUD8YOIS=TWEB,AUDOIS=TWEB,TWEB,8Y,AUD,back_eom,AU,AU,2022-05-12 12:47:16,AONIA,0,AUD-AONIA-OIS-COMPOUND,,0,AUD AONIA CMP,0,1,"AU,YIN"
