#,ticker_1,ticker_root,ric_root,mic_exch,ccy,contract_size,tick_size,spread_tick_size,tick_value,r2b_mul,ex_root,bb_exch,tr_exch,type,sub_type,country,cdr_exch,underlying,region,liquid_contracts,roll_conversion,roll_rules,risk_class,is_trade,gen,cftc,cc_mic,session,sub_type_2,sub_type_1,sub_type_0,is_trade_prod,is_qc,start_date,end_date,dynamic_roll
102,JGA Comdty,JG,JAU,XTKT,JPY,1000,1,,1000,1,GOLD,TCM,,Comdty,Physical commodity future.,JP,OK,,asia,GJMQVZ,1,2;2;0,,0,7,,XTKT,"",Precious Metal,Metal,Commodity,0,0,2000-01-04,,0
103,PLA Comdty,PL,PL,XNYM,USD,50,0.1,0.1,5,1,PL,NYM,,Comdty,Physical commodity future.,US,NM,,namr,FJNV,-1,2;2;0,,1,7,NYM3P,XNYM-GBX,COMB,Precious Metal,Metal,Commodity,1,1,2000-01-04,,0
104,U5A Comdty,U5,MAU,XIMC,INR,1,1,,100,1,GOLD,MCI,,Comdty,Physical commodity future.,IN,I9,,asia,GJMQVZ,1,2;2;0,,0,7,,XIMC,"",Precious Metal,Metal,Commodity,0,0,2004-01-01,,0
105,JLA Comdty,JL,MSV,XIMC,INR,30,1,,30,1,SILVER,MCI,,Comdty,Physical commodity future.,IN,I9,,asia,HKNUZ,1,2;2;0,,0,7,,XIMC,"",Precious Metal,Metal,Commodity,0,0,2004-01-01,,0
106,TGCA Comdty,TGC,GOLDF,XBKK,USD,300,0.1,,30,1,GOLD-O,TEF,,Comdty,Physical commodity future.,TH,TS,,asia,HMUZ,1,2;2;0,,0,7,,TFEX,PIT,Precious Metal,Metal,Commodity,0,0,2018-11-05,,0
107,PAA Comdty,PA,PA,XNYM,USD,100,0.1,0.1,10,1,PA,NYM,,Comdty,Physical commodity future.,US,NM,,namr,HMUZ,-1,2;2;0,,1,7,NYM2P,XNYM-GBX,COMB,Precious Metal,Metal,Commodity,1,1,2000-01-04,,0
108,MGCA Comdty,MGC,MGC,XCEC,USD,10,0.1,,1,1,MGC,CMX,,Comdty,Physical commodity future.,US,NM,,namr,GJMQZ,1,1;1;0,,0,7,,XCEC-GBX,"",Precious Metal,Metal,Commodity,0,0,2010-10-04,,0
109,AUAA Comdty,AUA,SHAU,XSGE,CNY,1000,0.05,,50,1,au,SHF,,Comdty,Physical commodity future.,CN,H4,,asia,FGHJKMNQUVXZ,1,1;2;0,,0,7,,XSGE,PIT,Precious Metal,Metal,Commodity,0,0,2008-01-09,,0
110,SAIA Comdty,SAI,SAG,XSGE,CNY,15,1,,15,1,ag,SHF,,Comdty,Physical commodity future.,CN,H4,,asia,FGHJKMNQUVXZ,1,1;2;0,,0,7,,XSGE,PIT,Precious Metal,Metal,Commodity,0,0,2012-05-10,,0
111,ZMEA Comdty,ZME,CMA,XZCE,CNY,10,1,,10,1,MA,ZCE,,Comdty,Physical commodity future.,CN,H4,,asia,FGHJKMNQUVXZ,1,1;2;0,,0,7,,XZCE,PIT,Industrial Material,Industrial Material,Commodity,0,0,2011-10-28,,0
112,PYLA Comdty,PYL,DCCP,XDCE,CNY,5,1,,5,1,pp,DCE,,Comdty,Physical commodity future.,CN,D6,,asia,FGHJKMNQUVXZ,1,1;2;0,,0,7,,XDCE,PIT,Industrial Material,Industrial Material,Commodity,0,0,2014-02-28,,0
113,FGLA Comdty,FGL,CFG,XZCE,CNY,20,1,,20,1,FG,ZCE,,Comdty,Physical commodity future.,CN,H4,,asia,FGHJKMNQUVXZ,1,1;2;0,,0,7,,XZCE,PIT,Industrial Material,Industrial Material,Commodity,0,0,2012-12-03,,0
114,LGEA Comdty,LGE,DEG,XDCE,CNY,10,1,,10,1,eg,DCE,,Comdty,Physical commodity future.,CN,D6,,asia,FGHJKMNQUVXZ,1,1;2;0,,0,7,,XDCE,PIT,Industrial Material,Industrial Material,Commodity,0,0,2018-12-10,,0
115,POLA Comdty,POL,DLL,XDCE,CNY,5,5,,25,1,l,DCE,,Comdty,Physical commodity future.,CN,D6,,asia,FGHJKMNQUVXZ,1,1;2;0,,0,7,,XDCE,PIT,Industrial Material,Industrial Material,Commodity,0,0,2007-07-31,,0
116,RTA Comdty,RT,SNR,XSGE,CNY,10,5,,50,1,ru,SHF,,Comdty,Physical commodity future.,CN,H4,,asia,FHJKMNQUVX,1,2;2;0,,0,7,,XSGE,PIT,Industrial Material,Industrial Material,Commodity,0,0,2002-11-18,,0
117,KSPA Comdty,KSP,SSP,XSGE,CNY,10,2,,20,1,sp,SHF,,Comdty,Physical commodity future.,CN,H4,,asia,FGHJKMNQUVXZ,1,1;2;0,,0,7,,XSGE,PIT,Industrial Material,Industrial Material,Commodity,0,0,2018-11-27,,0
118,PVCA Comdty,PVC,DPV,XDCE,CNY,5,5,,25,1,v,DCE,,Comdty,Physical commodity future.,CN,D6,,asia,FGHJKMNQUVXZ,1,1;2;0,,0,7,,XDCE,PIT,Industrial Material,Industrial Material,Commodity,0,0,2009-05-25,,0
119,KEEA Comdty,KEE,DCJ,XDCE,CNY,100,0.5,,50,1,j,DCE,,Comdty,Physical commodity future.,CN,D6,,asia,FGHJKMNQUVXZ,1,1;2;0,,0,7,,XDCE,PIT,Coal,Energy,Commodity,0,0,2011-04-15,,0
120,TRCA Comdty,TRC,CZC,XZCE,CNY,100,0.2,,20,1,ZC,ZCE,,Comdty,Physical commodity future.,CN,H4,,asia,FGHJKMNQUVXZ,1,1;2;0,,0,7,,XZCE,PIT,Coal,Energy,Commodity,0,0,2013-09-26,,0
121,CKCA Comdty,CKC,DJM,XDCE,CNY,60,0.5,,30,1,jm,DCE,,Comdty,Physical commodity future.,CN,D6,,asia,FGHJKMNQUVXZ,1,1;2;0,,0,7,,XDCE,PIT,Coal,Energy,Commodity,0,0,2013-03-22,,0
122,MOA Comdty,MO,CFI2,IFEU,EUR,1000,0.01,,10,1,ECF,EDX,,Comdty,Physical commodity future.,GB,IP,,euro,HMUZ,-1,2;2;0,,1,7,,IFEU-ECX,"",Emissions,Energy,Commodity,0,0,2005-04-22,,0
123,CLA Comdty,CL,CL,XNYM,USD,1000,0.01,0.01,10,1,CL,NYM,,Comdty,Physical commodity future.,US,NM,,namr,FGHJKMNQUVXZ,-1,2;2;0,,1,7,NYM1C,XNYM-GBX,COMB,Crude Oil,Energy,Commodity,1,1,2000-01-04,,0
124,COA Comdty,CO,LCO,IFEU,USD,1000,0.01,0.01,10,1,BRN,ICE,,Comdty,Physical commodity future.,GB,IP,,euro,FGHJKMNQUVXZ,-1,4;4;0,,1,7,ICFUB,IFEU-IPE,"",Crude Oil,Energy,Commodity,1,1,2000-01-04,,0
125,ENA Comdty,EN,WTCL,IFEU,USD,1000,0.01,0.01,10,1,WBS,ICE,,Comdty,Physical commodity future.,GB,IP,,euro,FGHJKMNQUVXZ,-1,10;10;0,,1,7,EN1FA,IFEU-IPE,"",Crude Oil,Energy,Commodity,1,1,2006-02-03,,0
126,BZAA Comdty,BZA,BZZ,XNYM,USD,1000,0.01,0.01,10,1,BZ,NYM,,Comdty,Physical commodity future.,US,NM,,namr,FGHJKMNQUVXZ,-1,3;3;0,,1,7,CBTYE,XNYM-GBX,COMB,Crude Oil,Energy,Commodity,1,1,2007-07-30,,0
127,U6A Comdty,U6,MCGB,XIMC,INR,100,1,,100,1,CRUDEOIL,MCI,,Comdty,Physical commodity future.,IN,I9,,asia,FGHJKMNQUVXZ,1,1;2;0,,0,7,,XIMC,"",Crude Oil,Energy,Commodity,0,0,2005-02-09,,0
128,B5A Comdty,B5,BRRTS,RTSX,USD,10,0.01,,0.1,1,BR,RTS,,Comdty,Physical commodity future.,RU,R1,,euro,FGHJKMNQUVXZ,1,1;2;0,,0,7,,RTSX,"",Crude Oil,Energy,Commodity,0,0,2009-01-15,,0
129,DATA Comdty,DAT,DBIP,IFEU,USD,1000,0.001,,1,1,DBI,ICE,,Comdty,Physical commodity future.,GB,IP,,euro,FGHJKMNQUVXZ,1,1;2;0,,0,7,,IFEU-COL,"",Crude Oil,Energy,Commodity,0,0,2019-04-15,,0
130,OQAA Comdty,OQA,OQ,DUMX,USD,1000,0.01,,10,1,OQD,DME,,Comdty,Physical commodity future.,AE,DX,,euro,FGHJKMNQUVXZ,1,1;2;0,,0,7,,DUMX,"",Crude Oil,Energy,Commodity,0,0,2007-06-01,,0
131,WDSA Comdty,WDS,MCGBM,XIMC,INR,10,1,,10,1,"",MCI,,Comdty,Physical commodity future.,IN,LS,,asia,FGHJKMNQUVXZ,1,1;2;0,,0,7,,XIMC,"",Crude Oil,Energy,Commodity,0,0,2015-01-06,2019-12-18,0
132,SCPA Comdty,SCP,ISC,XINE,CNY,1000,0.1,,100,1,sc,INE,,Comdty,Physical commodity future.,CN,SH,,asia,FGHJKMNQUVXZ,1,2;2;1,,1,7,,XINE,PIT,Crude Oil,Energy,Commodity,0,1,2018-03-26,,1
133,NGA Comdty,NG,NG,XNYM,USD,10000,0.001,0.001,10,1,NG,NYM,,Comdty,Physical commodity future.,US,NM,,namr,FGHJKMNQUVXZ,-1,5;5;0,,1,7,NYM1N,XNYM-GBX,COMB,Natural Gas,Energy,Commodity,1,1,2000-01-04,,0
134,TZTA Comdty,TZT,TFMBM,NDEX,EUR,744,0.005,,3.72,1,TFM,EDX,,Comdty,Physical commodity future.,GB,IP,,euro,FGHJKMNQUVXZ,1,1;1;0,,0,7,,IFEU-COL,"",Natural Gas,Energy,Commodity,0,0,2005-06-29,,0
135,FNA Comdty,FN,NGLNM,IFEU,GBp,28000,0.01,0.01,310,1,GWM,ICE,,Comdty,Physical commodity future.,GB,XX,,euro,FGHJKMNQUVXZ,-1,1;1;0,,1,7,,IFEU,"",Natural Gas,Energy,Commodity,1,1,2000-01-04,,0
136,QSA Comdty,QS,LGO,IFEU,USD,100,0.25,0.25,25,1,G,ICE,,Comdty,Physical commodity future.,GB,IP,,euro,FGHJKMNQUVXZ,-1,10;10;0,,1,7,ICFUA,IFEU-IPE,"",Refined Products,Energy,Commodity,1,1,2000-01-04,,0
137,HOA Comdty,HO,HO,XNYM,USD,42000,0.0001,0.0001,4.2,100,HO,NYM,,Comdty,Physical commodity future.,US,NM,,namr,FGHJKMNQUVXZ,-1,8;8;0,,1,7,NYM1H,XNYM-GBX,COMB,Refined Products,Energy,Commodity,1,1,2000-01-04,,0
138,PGA Comdty,PG,LRB,IFEU,USD,42000,0.01,,4.2,100,UHU,ICE,,Comdty,Physical commodity future.,GB,IP,,euro,FGHJKMNQUVXZ,-1,20;20;0,,1,7,,IFEU-IPE,"",Crude Oil,Energy,Commodity,0,0,2006-04-21,,0
